"","Estimate","Est.Error","Q2.5","Q97.5"
"8203",25.9800301777251,3.0449394299394,19.9576446363086,31.9524006482274
"8204",26.1700537736081,3.09542156287348,20.1436237021999,32.2268224904261
"8205",34.2335985108338,3.05400930184117,28.2618123359405,40.1529047158813
"8206",34.2503255011864,3.06791473894496,28.3045922667878,40.2008172097419
"8207",25.0018157368322,3.04330858446081,19.1619889444833,31.0915879874545
"8208",26.2376397544558,3.04610027237732,20.2395964812401,32.3042166091847
"8209",26.7934771400999,3.06380267791483,20.8638355148717,32.8309741824428
"8210",25.3007269639332,3.09547614246639,19.2663138819846,31.4526080547226
"8211",32.2758818941689,3.10643464519127,26.2448198252528,38.3126189027622
"8212",30.9112932793607,3.08259528437625,24.9875869896365,37.0732728893429
"8213",26.478651590978,3.04522952495453,20.5105600277424,32.4428422937519
"8214",28.5658890752751,3.04767768499419,22.6336735312961,34.543071476057
"8215",28.5686997913244,3.07344251719062,22.5110040528441,34.525909813002
"8216",34.0186551004555,3.03700990761556,28.2187293472073,40.1944163713194
"8217",25.4286884547745,3.01386918739968,19.56004894668,31.2792935928447
"8218",28.7337642294124,3.0297572104092,22.7337202383334,34.6763462499484
"8219",29.3040297574343,3.10519296911975,23.2942968695335,35.268559081029
"8220",29.665958324759,3.04265725288917,23.718709294858,35.7319065023953
"8221",30.4064253206778,3.04108134717697,24.3624179572289,36.3229299906062
"8222",26.7035995088516,3.02649947200125,20.8106734628968,32.7283632760429
"8223",25.2418198214589,3.00758101491608,19.4424480386862,31.2014201332261
"8224",34.3962466978632,3.04877055773714,28.4768748365244,40.3939905548478
"8225",28.7896311656491,3.03449876546113,22.8490045518505,34.6612049570853
"8226",28.3187984324394,3.062900365669,22.2733134417091,34.2952973178337
"8227",29.9626188003281,3.06082389736329,23.9115529004566,36.029375070286
"8228",27.524216400081,3.00647747499679,21.5609022026598,33.5632465198199
"8229",32.5788101572409,3.06681286904257,26.6122498032879,38.6293573166793
"8230",28.5725124922243,3.08915452945113,22.4669012378619,34.4819768835579
